id;Pred
635;24
636;19
637;24
638;17
639;25
640;10
641;2
642;1
643;27
644;15
645;1
646;25
647;19
648;25
649;15
650;10
651;29
652;26
653;24
654;10
655;10
656;23
657;22
658;28
659;24
660;17
661;15
662;28
663;20
664;26
665;1
666;26
667;26
668;15
669;10
670;10
671;27
672;19
673;28
674;1
675;17
676;10
677;15
678;28
679;25
680;24
681;27
682;26
683;15
684;22
685;27
686;15
687;15
688;24
689;28
690;25
691;15
692;10
693;1
694;25
695;2
696;25
697;19
698;2
699;26
700;10
701;15
702;28
703;24
704;26
705;15
706;17
707;23
708;17
709;20
710;24
711;26
712;17
713;27
714;26
715;17
716;20
717;17
718;15
719;10
720;10
721;17
722;26
723;24
724;23
725;17
726;2
727;17
728;19
729;15
730;24
731;23
732;15
733;25
734;20
735;20
736;2
737;28
738;25
739;23
740;17
741;17
742;1
743;19
744;20
745;29
746;25
747;15
748;19
749;29
750;19
751;17
752;17
753;25
754;20
755;20
756;20
757;19
758;15
759;19
760;19
761;2
762;22
763;1
764;15
765;29
766;27
767;19
768;19
769;17
770;29
771;29
772;20
773;19
774;19
775;10
776;2
777;23
778;23
779;1
780;25
781;2
782;10
783;22
784;26
785;26
786;10
787;19
788;22
789;26
790;23
791;15
792;25
793;10
794;15
795;1
796;22
797;17
798;24
799;26
800;25
801;15
802;28
803;28
804;15
805;25
806;17
807;20
808;19
809;20
810;1
811;10
812;29
813;29
814;24
815;20
816;22
817;17
818;10
819;22
820;25
821;17
822;24
823;24
824;22
825;27
826;19
827;28
828;24
829;26
830;17
831;27
832;22
833;27
834;26
835;25
836;20
837;23
838;15
839;20
840;28
841;15
842;22
843;10
844;17
845;1
846;28
847;25
848;24
849;24
850;27
851;17
852;1
853;2
854;19
855;15
856;28
857;24
858;22
859;17
860;27
861;24
862;19
863;26
864;27
865;2
866;26
867;2
868;26
869;1
870;23
871;2
872;26
873;28
874;26
875;24
876;17
877;19
878;19
879;29
880;25
881;17
882;23
883;29
884;10
885;19
886;28
887;29
888;29
889;29
890;28
891;2
892;1
893;20
894;2
895;24
896;29
897;24
898;10
899;17
900;1
901;19
902;26
903;1
904;1
905;10
906;15
907;20
908;20
909;26
910;25
911;1
912;15
913;17
914;20
915;19
916;20
917;17
918;26
919;15
920;17
921;28
922;20
923;24
924;29
925;17
926;27
927;26
928;10
929;29
930;1
931;10
932;25
933;10
934;27
935;10
936;28
937;15
938;28
939;17
940;29
941;1
942;19
943;2
944;10
945;2
946;28
947;2
948;29
949;26
950;15
951;1
952;25
953;27
954;10
955;22
956;15
957;1
958;10
959;26
960;1
961;20
962;20
963;15
964;29
965;29
966;20
967;17
968;22
969;29
970;10
971;15
972;17
973;29
974;22
975;1
976;24
977;24
978;25
979;17
980;29
981;25
982;24
983;2
984;10
985;17
986;25
987;20
988;25
989;26
990;10
991;24
992;29
993;17
994;25
995;29
996;2
997;19
998;24
999;1
1000;23
1001;15
1002;2
1003;17
1004;24
1005;19
1006;26
1007;20
1008;20
1009;25
1010;24
1011;24
1012;17
1013;27
1014;1
1015;23
1016;23
1017;2
1018;2
1019;29
1020;26
1021;10
1022;26
1023;22
1024;24
1025;17
1026;27
1027;27
1028;27
1029;26
1030;25
1031;23
1032;15
1033;2
1034;20
1035;20
1036;27
1037;20
1038;29
1039;28
1040;22
1041;22
1042;15
1043;26
1044;29
1045;25
1046;15
1047;15
1048;17
1049;27
1050;10
1051;26
1052;10
1053;26
1054;24
1055;29
1056;2
1057;2
1058;28
1059;17
1060;1
1061;10
1062;10
1063;27
1064;15
1065;28
1066;20
1067;25
1068;27
1069;10
1070;26
1071;19
1072;22
1073;2
1074;20
1075;19
1076;19
1077;22
1078;15
1079;22
1080;24
1081;24
1082;17
1083;19
1084;20
1085;23
1086;22
1087;19
1088;19
1089;26
1090;20
1091;24
1092;2
1093;19
1094;15
1095;24
1096;1
1097;15
1098;25
1099;19
1100;20
1101;22
1102;2
1103;15
1104;1
1105;19
1106;1
1107;27
1108;20
1109;24
1110;2
1111;27
1112;10
1113;15
1114;10
1115;23
1116;1
1117;17
1118;24
1119;27
1120;23
1121;28
1122;19
1123;28
1124;27
1125;24
1126;23
1127;23
1128;2
1129;24
1130;17
1131;23
1132;27
1133;15
1134;26
1135;15
1136;17
1137;20
1138;1
1139;25
1140;15
1141;22
1142;17
1143;29
1144;27
1145;28
1146;25
1147;23
1148;27
1149;2
1150;25
1151;15
1152;17
1153;15
1154;28
1155;2
1156;2
1157;23
1158;19
1159;10
1160;29
1161;25
1162;28
1163;26
1164;17
1165;22
1166;1
1167;17
1168;26
1169;26
1170;10
1171;27
1172;23
1173;23
1174;1
1175;28
1176;19
1177;27
1178;20
1179;26
1180;25
1181;1
1182;2
1183;19
1184;17
1185;22
1186;15
1187;20
1188;1
1189;1
1190;15
1191;2
1192;19
1193;24
1194;26
1195;24
1196;20
1197;29
1198;17
1199;19
1200;25
1201;10
1202;10
1203;19
1204;20
1205;23
1206;27
1207;26
1208;2
1209;24
1210;2
1211;27
1212;10
1213;28
1214;25
1215;26
1216;15
1217;15
1218;28
1219;19
1220;19
1221;25
1222;23
1223;19
1224;26
1225;19
1226;1
1227;1
1228;25
1229;10
1230;24
1231;15
1232;19
1233;27
1234;1
1235;17
1236;28
1237;29
1238;19
1239;26
1240;27
1241;25
1242;27
1243;24
1244;25
1245;2
1246;26
1247;24
1248;26
1249;28
1250;17
1251;17
1252;17
1253;20
1254;24
1255;27
1256;23
1257;1
1258;27
1259;19
1260;10
1261;17
1262;15
1263;27
1264;17
1265;19
1266;20
1267;25
1268;22
1269;15
1270;29
1271;20
1272;26
1273;17
1274;10
1275;29
1276;26
1277;24
1278;2
1279;27
1280;10
1281;15
1282;29
1283;26
1284;28
1285;10
1286;10
1287;1
1288;26
1289;25
1290;29
1291;17
1292;10
1293;15
1294;24
1295;19
1296;17
1297;17
1298;22
1299;2
1300;26
1301;20
1302;24
1303;25
1304;24
1305;1
1306;1
1307;17
1308;20
1309;20
1310;20
1311;20
1312;29
1313;19
1314;29
1315;2
1316;19
1317;15
1318;10
1319;20
1320;15
1321;28
1322;15
1323;26
1324;23
1325;26
1326;22
1327;28
1328;1
1329;29
1330;20
1331;22
1332;20
1333;10
1334;22
1335;19
1336;17
1337;15
1338;17
1339;10
1340;20
1341;1
1342;1
1343;2
1344;19
1345;1
1346;26
1347;17
1348;15
1349;19
1350;26
1351;26
1352;28
1353;20
1354;20
1355;2
1356;26
1357;20
1358;27
1359;1
1360;17
1361;1
1362;23
1363;2
1364;10
1365;15
1366;15
1367;26
1368;17
1369;25
1370;29
1371;17
1372;17
1373;2
1374;1
1375;10
1376;22
1377;27
1378;28
1379;19
1380;1
1381;24
1382;20
1383;24
1384;28
1385;27
1386;27
1387;29
1388;26
1389;24
1390;17
1391;26
1392;15
1393;29
1394;22
1395;19
1396;22
1397;24
1398;10
1399;2
1400;25
1401;17
1402;24
1403;23
1404;1
1405;10
1406;29
1407;27
1408;17
1409;1
1410;27
1411;22
1412;22
1413;17
1414;15
1415;23
1416;22
1417;17
1418;15
1419;20
1420;10
1421;15
1422;25
1423;1
1424;2
1425;17
1426;17
1427;27
1428;24
1429;19
1430;27
1431;15
1432;15
1433;10
1434;26
1435;2
1436;19
1437;26
1438;29
1439;24
1440;10
1441;20
1442;23
1443;1
1444;26
1445;17
1446;17
1447;20
1448;22
1449;27
1450;2
1451;28
1452;26
1453;15
1454;24
1455;15
1456;1
1457;25
1458;10
1459;27
1460;20
1461;15
1462;27
1463;15
1464;19
1465;26
1466;10
1467;15
1468;10
1469;29
1470;24
1471;10
1472;28
1473;15
1474;26
1475;22
1476;25
1477;1
1478;28
1479;1
1480;20
1481;23
1482;26
1483;25
1484;15
1485;15
1486;1
1487;29
1488;26
1489;24
1490;24
1491;1
1492;25
1493;24
1494;25
1495;27
1496;22
1497;26
1498;28
1499;20
1500;20
1501;25
1502;29
1503;2
1504;27
1505;28
1506;23
1507;28
1508;26
1509;25
1510;2
1511;26
1512;29
1513;20
1514;25
1515;15
1516;25
1517;26
1518;1
1519;19
1520;26
1521;27
1522;22
1523;28
1524;2
1525;2
1526;2
1527;27
1528;26
1529;10
1530;22
1531;27
1532;19
1533;19
1534;15
1535;27
1536;10
1537;10
1538;28
1539;29
1540;2
1541;27
1542;17
1543;26
1544;15
1545;22
1546;17
1547;26
1548;20
1549;10
1550;1
1551;29
1552;24
1553;19
1554;19
1555;20
1556;20
1557;29
1558;10
1559;1
1560;1
1561;15
1562;20
1563;1
1564;25
1565;10
1566;10
1567;20
1568;27
1569;2
1570;15
1571;2
1572;2
1573;10
1574;1
1575;24
1576;15
1577;19
1578;22
1579;2
1580;20
1581;26
1582;23
1583;27
1584;22
1585;20
1586;10
1587;23
1588;2
1589;10
1590;28
1591;19
1592;24
1593;17
1594;20
1595;10
1596;28
1597;10
1598;27
1599;27
1600;23
1601;17
1602;27
1603;20
1604;17
1605;23
1606;17
1607;28
1608;29
1609;1
1610;29
1611;10
1612;20
1613;22
1614;10
1615;22
1616;23
1617;22
1618;28
1619;17
1620;20
1621;15
1622;2
1623;25
1624;25
1625;29
1626;19
1627;2
1628;29
1629;25
1630;2
1631;24
1632;27
1633;29
1634;19
1635;15
1636;19
1637;27
1638;26
1639;25
1640;17
1641;28
1642;19
1643;15
1644;1
1645;10
1646;24
1647;2
1648;28
1649;20
1650;1
1651;27
1652;25
1653;20
1654;26
1655;10
1656;28
1657;27
1658;24
1659;24
1660;1
1661;23
1662;25
1663;15
1664;1
1665;28
1666;17
1667;26
1668;25
1669;20
1670;28
1671;15
1672;26
1673;26
1674;17
1675;19
1676;17
1677;15
1678;25
1679;1
1680;25
1681;26
1682;10
1683;28
1684;28
1685;20
1686;23
1687;27
1688;17
1689;24
1690;17
1691;1
1692;17
1693;17
1694;26
1695;20
1696;22
1697;15
1698;26
1699;1
1700;20
1701;15
1702;17
1703;1
1704;17
1705;15
1706;2
1707;28
1708;15
1709;29
1710;19
1711;26
1712;1
1713;24
1714;20
1715;19
1716;26
1717;26
1718;23
1719;27
1720;25
1721;25
1722;27
1723;19
1724;17
1725;10
1726;20
1727;24
1728;29
1729;29
1730;22
1731;15
1732;27
1733;28
1734;22
1735;20
1736;10
1737;2
1738;24
1739;27
1740;15
1741;22
1742;20
1743;22
1744;24
1745;2
1746;20
1747;10
1748;22
1749;19
1750;28
1751;20
1752;17
1753;17
1754;17
1755;17
1756;29
1757;23
1758;2
1759;25
1760;19
1761;27
1762;1
1763;1
1764;25
1765;1
1766;10
1767;24
1768;29
1769;19
1770;29
1771;25
1772;2
1773;2
1774;22
1775;26
1776;1
1777;24
1778;15
1779;1
1780;19
1781;2
1782;26
1783;24
1784;28
1785;15
1786;1
1787;20
1788;17
1789;10
1790;29
1791;28
1792;10
1793;20
1794;26
1795;28
1796;29
1797;23
1798;17
1799;19
1800;1
1801;22
1802;2
1803;17
1804;17
1805;17
1806;2
1807;23
1808;24
1809;15
1810;19
1811;25
1812;25
1813;23
1814;20
1815;24
1816;1
1817;28
1818;24
1819;28
1820;17
1821;29
1822;27
1823;2
1824;20
1825;24
1826;1
1827;15
1828;29
1829;27
1830;22
1831;19
1832;20
1833;19
1834;28
1835;25
1836;1
1837;27
1838;22
1839;1
1840;1
1841;25
1842;25
1843;26
1844;17
1845;20
1846;10
1847;19
1848;20
1849;17
1850;17
1851;25
1852;1
1853;25
1854;22
1855;1
1856;22
1857;23
1858;2
1859;29
1860;25
1861;15
1862;17
1863;17
1864;20
1865;28
1866;2
1867;1
1868;19
1869;24
1870;19
1871;19
1872;10
1873;10
1874;17
1875;1
1876;27
1877;28
1878;2
1879;20
1880;1
1881;23
1882;23
1883;17
1884;22
1885;1
1886;25
1887;25
1888;28
1889;23
1890;20
1891;19
1892;1
1893;1
1894;23
1895;15
1896;10
1897;26
1898;24
1899;26
1900;27
1901;23
1902;28
1903;2
1904;19
1905;29
1906;27
1907;24
1908;17
1909;25
1910;17
1911;15
1912;24
1913;28
1914;1
1915;20
1916;26
1917;17
1918;29
1919;20
1920;25
1921;28
1922;29
1923;28
1924;29
1925;26
1926;1
1927;22
1928;22
1929;25
1930;27
1931;28
1932;10
1933;24
1934;25
1935;20
1936;24
1937;26
1938;10
1939;15
1940;29
1941;1
1942;28
1943;2
1944;1
1945;29
1946;29
1947;15
1948;27
1949;28
1950;23
1951;2
1952;1
1953;22
1954;25
1955;10
1956;23
1957;26
1958;26
1959;24
1960;26
1961;17
1962;15
1963;17
1964;26
1965;17
1966;26
1967;20
1968;22
1969;15
1970;10
1971;17
1972;28
1973;24
1974;24
1975;17
1976;29
1977;1
1978;22
1979;15
1980;24
1981;17
1982;26
1983;26
1984;2
1985;29
1986;15
1987;15
1988;17
1989;26
1990;2
1991;10
1992;25
1993;29
1994;26
1995;26
1996;2
1997;25
1998;20
1999;15
2000;29
2001;19
2002;17
2003;15
2004;28
2005;22
2006;19
2007;27
2008;19
2009;1
2010;25
2011;2
2012;23
2013;20
2014;27
2015;1
2016;24
2017;1
2018;27
2019;19
2020;10
2021;25
2022;1
2023;1
2024;22
2025;1
2026;26
2027;26
2028;20
2029;2
2030;20
2031;17
2032;26
2033;10
2034;24
2035;28
2036;19
2037;15
2038;28
2039;28
2040;27
2041;29
2042;29
2043;25
2044;20
2045;22
2046;29
2047;27
2048;19
2049;26
2050;10
2051;29
2052;20
2053;19
2054;15
2055;20
2056;27
2057;25
2058;17
2059;17
2060;10
2061;2
2062;20
2063;1
2064;22
2065;29
2066;23
2067;25
2068;1
2069;25
2070;28
2071;22
2072;28
2073;2
2074;20
2075;2
2076;24
2077;19
2078;23
2079;25
2080;27
2081;20
2082;28
2083;17
2084;26
2085;20
2086;29
2087;25
2088;24
2089;10
2090;2
2091;20
2092;23
2093;1
2094;24
2095;23
2096;2
2097;27
2098;23
2099;23
2100;15
2101;15
2102;27
2103;27
2104;28
2105;22
2106;29
2107;28
2108;1
2109;26
2110;10
2111;1
2112;24
2113;19
2114;10
2115;1
2116;20
2117;17
2118;28
2119;17
2120;15
2121;10
2122;29
2123;10
2124;24
2125;1
2126;17
2127;25
2128;27
2129;1
2130;19
2131;17
2132;15
2133;20
2134;10
2135;26
2136;27
2137;27
2138;27
2139;1
2140;19
2141;29
2142;2
2143;15
2144;15
2145;15
2146;10
2147;17
2148;27
2149;24
2150;17
2151;15
2152;25
2153;25
2154;26
2155;20
2156;22
2157;10
2158;25
2159;1
2160;28
2161;2
2162;22
2163;24
2164;28
2165;27
2166;23
2167;24
2168;25
2169;19
2170;17
2171;28
2172;28
2173;22
2174;10
2175;22
2176;26
2177;20
2178;24
2179;27
2180;23
2181;27
2182;19
2183;10
2184;27
2185;22
2186;27
2187;17
2188;29
2189;26
2190;17
2191;29
2192;28
2193;23
2194;28
2195;26
2196;27
2197;23
2198;17
2199;17
2200;20
2201;27
2202;1
2203;1
2204;23
2205;22
2206;23
2207;15
2208;28
2209;25
2210;26
2211;29
2212;17
2213;2
2214;1
2215;1
2216;15
2217;26
2218;19
2219;26
2220;29
2221;23
2222;15
2223;27
2224;28
2225;24
2226;25
2227;22
2228;1
2229;25
2230;27
2231;23
2232;10
2233;10
2234;26
2235;25
2236;20
2237;15
2238;17
2239;2
2240;19
2241;28
2242;25
2243;20
2244;23
2245;29
2246;29
2247;20
2248;15
2249;24
2250;28
2251;27
2252;27
2253;17
2254;17
2255;24
2256;27
2257;22
2258;28
2259;19
2260;20
2261;24
2262;27
2263;24
2264;25
2265;24
2266;27
2267;27
2268;25
2269;10
2270;10
2271;20
2272;10
2273;25
2274;10
2275;2
2276;28
2277;27
2278;28
2279;29
2280;29
2281;28
2282;17
2283;15
2284;26
2285;28
2286;26
2287;2
2288;19
2289;23
2290;25
2291;28
2292;23
2293;23
2294;22
2295;17
2296;19
2297;29
2298;27
2299;2
2300;20
2301;28
2302;17
2303;1
2304;19
2305;23
2306;19
2307;26
2308;24
2309;20
2310;15
2311;15
2312;15
2313;10
2314;15
2315;2
2316;15
2317;1
2318;28
2319;28
2320;28
2321;25
2322;25
2323;28
2324;28
2325;22
2326;17
2327;23
2328;24
2329;17
2330;17
2331;28
2332;28
2333;20
2334;22
2335;2
2336;23
2337;1
2338;2
2339;19
2340;10
2341;23
2342;2
2343;22
2344;19
2345;2
2346;27
2347;26
2348;2
2349;23
2350;10
2351;29
2352;27
2353;2
2354;23
2355;17
2356;20
2357;10
2358;28
2359;17
2360;25
2361;27
2362;26
2363;20
2364;17
2365;27
2366;19
2367;10
2368;23
2369;15
2370;22
2371;29
2372;17
2373;20
2374;15
2375;26
2376;15
2377;27
2378;20
2379;24
2380;26
2381;19
2382;20
2383;17
2384;27
2385;17
2386;17
2387;25
2388;17
2389;28
2390;24
2391;25
2392;23
2393;23
2394;29
2395;17
2396;20
2397;1
2398;25
2399;28
2400;25
2401;17
2402;22
2403;20
2404;26
2405;25
2406;17
2407;17
2408;10
2409;24
2410;23
2411;2
2412;24
2413;2
2414;19
2415;19
2416;27
2417;2
2418;23
2419;10
2420;15
2421;25
2422;25
2423;23
2424;26
2425;27
2426;17
2427;27
2428;15
2429;25
2430;29
2431;10
2432;1
2433;20
2434;10
2435;22
2436;28
2437;17
2438;23
2439;28
2440;2
2441;15
2442;15
2443;19
2444;17
2445;15
2446;27
2447;19
2448;20
2449;10
2450;22
2451;2
2452;20
2453;24
2454;2
2455;10
2456;19
2457;29
2458;27
2459;29
2460;2
2461;24
2462;27
2463;28
2464;25
2465;26
2466;23
2467;29
2468;27
2469;29
2470;19
2471;19
2472;22
2473;2
2474;19
2475;19
2476;1
2477;24
2478;25
2479;25
2480;29
2481;10
2482;17
2483;1
2484;28
2485;27
2486;29
2487;20
2488;2
2489;10
2490;20
2491;29
2492;28
2493;28
2494;24
2495;15
2496;15
2497;24
2498;2
2499;10
2500;25
2501;25
2502;22
2503;23
2504;15
2505;24
2506;29
2507;17
2508;23
2509;22
2510;17
2511;27
2512;1
2513;17
2514;26
2515;29
2516;28
2517;17
2518;17
2519;23
2520;15
2521;2
2522;25
2523;25
2524;29
2525;27
2526;2
2527;10
2528;10
2529;24
2530;2
2531;20
2532;2
2533;1
2534;24
2535;28
2536;19
2537;25
2538;1
2539;20
2540;23
2541;15
2542;24
2543;17
2544;28
2545;25
2546;24
2547;20
2548;25
2549;17
2550;23
2551;28
2552;19
2553;2
2554;20
2555;26
2556;26
2557;24
2558;17
2559;23
2560;17
2561;25
2562;20
2563;26
2564;28
2565;28
2566;23
2567;26
2568;22
2569;17
2570;23
2571;28
2572;29
2573;26
2574;29
2575;27
2576;15
2577;22
2578;15
2579;1
2580;2
2581;1
2582;20
2583;19
2584;27
2585;24
2586;17
2587;2
2588;22
2589;28
2590;29
2591;24
2592;22
2593;22
2594;17
2595;19
2596;26
2597;2
2598;24
2599;20
2600;2
2601;20
2602;24
2603;19
2604;1
2605;17
2606;2
2607;17
2608;29
2609;20
2610;27
2611;26
2612;17
2613;24
2614;27
2615;27
2616;17
2617;26
2618;20
2619;19
2620;1
2621;26
2622;19
2623;17
2624;23
2625;17
2626;23
2627;20
2628;29
2629;25
2630;22
2631;1
2632;1
2633;23
2634;15
2635;25
2636;10
2637;29
2638;28
2639;23
2640;29
2641;10
2642;19
2643;27
2644;24
2645;26
2646;15
2647;2
2648;28
2649;29
2650;28
2651;24
2652;19
2653;29
2654;1
2655;17
2656;22
2657;17
2658;10
2659;28
2660;1
2661;20
2662;19
2663;17
2664;20
2665;10
2666;17
2667;24
2668;23
2669;22
2670;2
2671;22
2672;2
2673;25
2674;28
2675;28
2676;23
2677;20
2678;1
2679;1
2680;25
2681;15
2682;1
2683;24
2684;29
2685;10
2686;2
2687;1
2688;25
2689;29
2690;17
2691;25
2692;25
2693;1
2694;20
2695;15
2696;20
2697;17
2698;15
2699;15
2700;28
2701;29
2702;29
2703;27
2704;17
2705;1
2706;22
2707;10
2708;28
2709;1
2710;15
2711;24
2712;22
2713;10
2714;1
2715;17
2716;15
2717;23
2718;10
2719;10
2720;19
2721;27
2722;2
2723;27
2724;20
2725;19
2726;23
2727;24
2728;25
2729;19
2730;25
2731;26
2732;23
2733;27
2734;23
2735;23
2736;1
2737;29
2738;23
2739;10
2740;1
2741;23
2742;17
2743;25
2744;27
2745;26
2746;19
2747;22
2748;17
2749;15
2750;17
2751;15
2752;2
2753;29
2754;29
2755;15
2756;29
2757;10
2758;27
2759;22
2760;28
2761;28
2762;27
2763;17
2764;2
2765;26
2766;17
2767;15
2768;24
2769;27
2770;15
2771;10
2772;28
2773;17
2774;24
2775;1
2776;20
2777;28
2778;25
2779;2
2780;10
2781;17
2782;22
2783;23
2784;10
2785;23
2786;27
2787;20
2788;17
2789;27
2790;23
2791;10
2792;22
2793;10
2794;27
2795;26
2796;10
2797;2
2798;20
2799;29
2800;10
2801;24
2802;25
2803;20
2804;1
2805;25
2806;15
2807;15
2808;22
2809;20
2810;1
2811;17
2812;23
2813;15
2814;25
2815;22
2816;17
2817;19
2818;10
2819;29
2820;2
2821;22
2822;26
2823;1
2824;23
2825;29
2826;2
2827;24
2828;20
2829;17
2830;24
2831;17
2832;2
2833;10
2834;19
2835;19
2836;26
2837;27
2838;26
2839;24
2840;26
2841;23
2842;20
2843;26
2844;19
2845;2
2846;26
2847;2
2848;20
2849;1
2850;20
2851;28
2852;29
2853;2
2854;23
2855;20
2856;17
2857;20
2858;23
2859;28
2860;19
2861;10
2862;20
2863;10
2864;25
2865;23
2866;26
2867;10
2868;1
2869;15
2870;23
2871;29
2872;10
2873;29
2874;27
2875;19
2876;28
2877;20
2878;20
2879;20
2880;10
2881;17
2882;28
2883;24
2884;19
2885;26
2886;22
2887;22
2888;20
2889;25
2890;1
2891;26
2892;17
2893;10
2894;15
2895;22
2896;28
2897;24
2898;19
2899;23
2900;19
2901;20
2902;28
2903;25
2904;2
2905;24
2906;1
2907;20
2908;24
2909;15
2910;25
2911;20
2912;15
2913;1
2914;15
2915;1
2916;29
2917;1
2918;20
2919;23
2920;15
2921;29
2922;10
2923;28
2924;19
2925;17
2926;26
2927;25
2928;22
2929;15
2930;17
2931;28
2932;22
2933;1
2934;27
2935;25
2936;25
2937;25
2938;22
2939;20
2940;1
2941;23
2942;26
2943;27
2944;22
2945;15
2946;29
2947;20
2948;1
2949;28
2950;27
2951;15
2952;29
2953;23
2954;23
2955;17
2956;24
2957;27
2958;17
2959;27
2960;28
2961;1
2962;20
2963;2
2964;1
2965;27
2966;1
2967;15
2968;19
2969;25
2970;1
2971;29
2972;19
2973;26
2974;28
2975;29
2976;15
2977;20
2978;27
2979;19
2980;24
2981;27
2982;10
2983;22
2984;2
2985;24
2986;26
2987;27
2988;24
2989;28
2990;10
2991;15
2992;2
2993;19
2994;15
2995;22
2996;28
2997;10
