Id;Pred
276;austen
277;austen
278;poe
279;twain
280;doyle
281;twain
282;austen
283;wilde
284;austen
285;doyle
286;austen
287;austen
288;doyle
289;doyle
290;twain
291;doyle
292;austen
293;austen
294;wilde
295;austen
296;twain
297;shakespeare
298;wilde
299;austen
300;wilde
301;twain
302;austen
303;doyle
304;shakespeare
305;twain
306;twain
307;austen
308;doyle
309;twain
310;doyle
311;doyle
312;doyle
313;doyle
314;austen
315;doyle
316;twain
317;austen
318;twain
319;doyle
320;austen
321;twain
322;doyle
323;twain
324;austen
325;twain
326;austen
327;austen
328;austen
329;doyle
330;wilde
331;twain
332;austen
333;twain
334;austen
335;doyle
336;wilde
337;wilde
338;twain
339;twain
340;austen
341;shakespeare
342;doyle
343;austen
344;austen
345;twain
346;doyle
347;shakespeare
348;doyle
349;doyle
350;austen
351;austen
352;austen
353;twain
354;doyle
355;austen
356;shakespeare
357;twain
358;austen
359;austen
360;austen
361;doyle
362;austen
363;twain
364;austen
365;austen
366;shakespeare
367;doyle
368;austen
369;twain
370;twain
371;shakespeare
372;doyle
373;doyle
374;twain
375;doyle
376;wilde
377;austen
378;wilde
379;austen
380;austen
381;austen
382;austen
383;austen
384;austen
385;twain
386;doyle
387;austen
388;twain
389;shakespeare
390;austen
391;austen
392;shakespeare
393;austen
394;shakespeare
395;austen
396;doyle
397;austen
398;wilde
399;austen
400;shakespeare
401;doyle
402;wilde
403;twain
404;austen
405;doyle
406;twain
407;twain
408;shakespeare
409;twain
410;austen
411;twain
412;doyle
413;doyle
414;twain
415;austen
416;doyle
417;austen
418;austen
419;austen
420;twain
421;twain
422;shakespeare
423;wilde
424;doyle
425;doyle
426;twain
427;doyle
428;austen
429;wilde
430;twain
431;wilde
432;austen
433;twain
434;twain
435;twain
436;austen
437;doyle
438;doyle
439;austen
440;doyle
441;austen
442;doyle
443;austen
444;austen
445;austen
446;twain
447;austen
448;doyle
449;austen
450;austen
451;austen
452;austen
453;twain
454;austen
455;twain
456;twain
457;twain
458;austen
459;austen
460;doyle
461;doyle
462;doyle
463;twain
464;doyle
465;austen
466;austen
467;austen
468;doyle
469;twain
470;austen
471;austen
472;twain
473;austen
474;austen
475;doyle
476;doyle
477;doyle
478;doyle
479;austen
480;twain
481;doyle
482;twain
483;austen
484;austen
485;austen
486;shakespeare
487;austen
488;doyle
489;doyle
490;twain
491;austen
492;austen
493;austen
494;twain
495;doyle
496;twain
497;twain
498;austen
499;shakespeare
500;austen
501;austen
502;austen
503;wilde
504;austen
505;twain
506;austen
507;austen
508;austen
509;austen
510;twain
511;doyle
512;austen
513;doyle
514;twain
515;doyle
516;doyle
517;doyle
518;austen
519;doyle
520;austen
521;austen
522;twain
523;austen
524;twain
525;doyle
526;austen
527;shakespeare
528;austen
529;wilde
530;austen
531;doyle
532;doyle
533;doyle
534;austen
535;austen
536;doyle
537;austen
538;austen
539;twain
540;austen
541;twain
542;austen
543;twain
544;austen
545;twain
546;twain
547;austen
548;austen
549;austen
550;shakespeare
551;austen
552;austen
553;doyle
554;twain
555;austen
556;austen
557;austen
558;austen
559;twain
560;austen
561;austen
562;austen
563;austen
564;austen
565;doyle
566;austen
567;doyle
568;austen
569;austen
570;wilde
571;doyle
572;doyle
573;austen
574;twain
575;wilde
576;austen
577;twain
578;wilde
579;doyle
580;austen
581;austen
582;austen
583;austen
584;doyle
585;shakespeare
586;doyle
587;shakespeare
588;twain
589;austen
590;austen
591;doyle
592;doyle
593;wilde
594;doyle
595;doyle
596;austen
597;austen
598;doyle
599;austen
600;doyle
601;austen
602;austen
603;austen
604;austen
605;twain
606;doyle
607;austen
608;austen
609;shakespeare
610;doyle
611;austen
612;austen
613;wilde
614;doyle
615;doyle
616;twain
617;austen
618;shakespeare
619;austen
620;wilde
621;doyle
622;austen
623;austen
624;doyle
625;austen
626;doyle
627;twain
628;shakespeare
629;doyle
630;doyle
631;doyle
632;twain
633;doyle
634;twain
635;twain
636;austen
637;austen
638;austen
639;shakespeare
640;shakespeare
641;wilde
642;twain
643;doyle
644;wilde
645;twain
646;doyle
647;wilde
648;twain
649;twain
650;doyle
651;austen
652;twain
653;doyle
654;poe
655;austen
656;austen
657;austen
658;shakespeare
659;wilde
660;doyle
661;twain
662;twain
663;doyle
664;twain
665;austen
666;austen
667;twain
668;austen
669;austen
670;doyle
671;doyle
672;doyle
673;austen
674;shakespeare
675;twain
676;austen
677;twain
678;austen
679;doyle
680;doyle
681;austen
682;twain
683;twain
684;doyle
685;austen
686;doyle
687;twain
688;austen
689;austen
690;doyle
691;wilde
692;doyle
693;austen
694;austen
695;austen
696;austen
697;austen
698;doyle
699;doyle
700;austen
701;twain
702;austen
703;twain
704;austen
705;austen
706;austen
707;twain
708;doyle
709;austen
710;twain
711;doyle
712;twain
713;austen
714;austen
715;wilde
716;wilde
717;austen
718;austen
719;doyle
720;doyle
721;shakespeare
722;twain
723;austen
724;twain
725;twain
726;austen
727;austen
728;doyle
729;twain
730;austen
731;austen
732;austen
733;twain
734;twain
735;austen
736;austen
737;doyle
738;twain
739;doyle
740;doyle
741;austen
742;austen
743;twain
744;wilde
745;doyle
746;doyle
747;doyle
748;twain
749;austen
750;twain
751;wilde
752;doyle
753;twain
754;austen
755;austen
756;shakespeare
757;doyle
758;wilde
759;doyle
760;twain
761;austen
762;shakespeare
763;austen
764;shakespeare
765;twain
766;wilde
767;shakespeare
768;twain
769;doyle
770;austen
771;twain
772;austen
773;austen
774;austen
775;wilde
776;doyle
777;austen
778;austen
779;wilde
780;doyle
781;austen
782;austen
783;twain
784;twain
785;austen
786;austen
787;austen
788;wilde
789;austen
790;austen
791;doyle
792;austen
793;austen
794;austen
795;austen
796;twain
797;austen
798;austen
799;wilde
800;twain
801;austen
802;doyle
803;wilde
804;shakespeare
805;shakespeare
806;doyle
807;doyle
808;austen
809;doyle
810;shakespeare
811;twain
812;shakespeare
813;austen
814;doyle
815;austen
816;wilde
817;austen
818;twain
819;twain
820;shakespeare
821;twain
822;doyle
823;doyle
824;wilde
825;twain
826;twain
827;austen
828;twain
829;twain
830;doyle
831;austen
832;twain
833;austen
834;wilde
835;doyle
836;twain
837;doyle
838;austen
839;doyle
840;austen
841;austen
842;twain
843;twain
844;twain
845;austen
846;wilde
847;doyle
848;austen
849;twain
850;austen
851;doyle
852;doyle
853;austen
854;wilde
855;austen
856;doyle
857;austen
858;twain
859;doyle
860;twain
861;austen
862;austen
863;twain
864;twain
865;twain
866;austen
867;wilde
868;austen
869;doyle
870;austen
871;austen
872;austen
873;doyle
874;doyle
875;twain
876;austen
877;twain
878;doyle
879;doyle
880;austen
881;austen
882;austen
883;twain
884;twain
885;wilde
886;wilde
887;austen
888;doyle
889;doyle
890;austen
891;austen
892;doyle
893;doyle
894;shakespeare
895;austen
896;twain
897;austen
898;twain
899;shakespeare
900;doyle
901;twain
902;poe
903;austen
904;twain
905;doyle
906;twain
907;austen
908;doyle
909;twain
910;doyle
911;austen
912;poe
913;twain
914;twain
915;doyle
916;doyle
917;wilde
918;doyle
919;twain
920;austen
921;shakespeare
922;austen
923;austen
924;austen
925;austen
926;austen
927;twain
928;austen
929;austen
930;shakespeare
931;austen
932;austen
933;austen
934;doyle
935;austen
936;doyle
937;doyle
938;doyle
939;austen
940;austen
941;austen
942;twain
943;twain
944;doyle
945;austen
946;austen
947;austen
948;twain
949;shakespeare
950;austen
951;twain
952;twain
953;austen
954;austen
955;doyle
956;wilde
957;doyle
958;austen
959;shakespeare
960;austen
961;twain
962;twain
963;twain
964;austen
965;doyle
966;twain
967;twain
968;austen
969;doyle
970;austen
971;wilde
972;twain
973;austen
974;doyle
975;austen
976;wilde
977;shakespeare
978;austen
979;austen
980;austen
981;twain
982;twain
983;austen
984;austen
985;doyle
986;austen
987;austen
988;twain
989;doyle
990;twain
991;doyle
992;wilde
993;shakespeare
994;austen
995;austen
996;twain
997;austen
998;austen
999;wilde
1000;twain
1001;austen
1002;twain
1003;austen
1004;twain
1005;twain
1006;doyle
1007;twain
1008;austen
1009;twain
1010;twain
1011;twain
1012;austen
1013;austen
1014;shakespeare
1015;austen
1016;twain
1017;austen
1018;austen
1019;twain
1020;austen
1021;doyle
1022;austen
1023;doyle
1024;austen
1025;doyle
1026;austen
1027;austen
1028;austen
1029;austen
1030;doyle
1031;doyle
1032;twain
1033;austen
1034;austen
1035;doyle
1036;austen
1037;twain
1038;twain
1039;doyle
1040;doyle
1041;twain
1042;austen
1043;austen
1044;doyle
1045;wilde
1046;twain
1047;doyle
1048;shakespeare
1049;twain
1050;austen
1051;doyle
1052;austen
1053;doyle
1054;doyle
1055;doyle
1056;doyle
1057;doyle
1058;twain
1059;wilde
1060;twain
1061;twain
1062;shakespeare
1063;austen
1064;austen
1065;twain
1066;wilde
1067;austen
1068;twain
1069;austen
1070;twain
1071;doyle
1072;twain
1073;austen
1074;austen
1075;austen
1076;doyle
1077;doyle
1078;shakespeare
1079;austen
1080;twain
1081;twain
1082;austen
1083;wilde
1084;austen
1085;wilde
1086;austen
1087;doyle
1088;austen
1089;wilde
1090;wilde
1091;shakespeare
1092;wilde
1093;doyle
1094;wilde
1095;wilde
1096;twain
1097;twain
1098;doyle
1099;austen
1100;austen
1101;doyle
1102;austen
1103;austen
1104;wilde
1105;shakespeare
1106;twain
1107;twain
1108;austen
1109;twain
1110;austen
1111;poe
1112;doyle
1113;shakespeare
1114;twain
1115;wilde
1116;doyle
1117;austen
1118;wilde
1119;doyle
1120;shakespeare
1121;twain
1122;austen
1123;twain
1124;austen
1125;twain
1126;austen
1127;doyle
1128;wilde
1129;doyle
1130;austen
1131;twain
1132;wilde
1133;twain
1134;doyle
1135;doyle
1136;twain
1137;twain
1138;austen
1139;shakespeare
1140;wilde
1141;shakespeare
1142;doyle
1143;wilde
1144;doyle
1145;austen
1146;twain
1147;austen
1148;austen
1149;austen
1150;wilde
1151;shakespeare
1152;doyle
1153;doyle
1154;austen
1155;austen
1156;austen
1157;austen
1158;doyle
1159;shakespeare
1160;doyle
1161;twain
1162;austen
1163;austen
1164;austen
1165;austen
1166;wilde
1167;twain
1168;shakespeare
1169;twain
1170;twain
1171;twain
1172;twain
1173;doyle
1174;austen
1175;twain
1176;austen
1177;doyle
1178;austen
1179;twain
1180;doyle
1181;twain
1182;wilde
1183;doyle
1184;doyle
1185;twain
1186;twain
1187;austen
1188;doyle
1189;doyle
1190;doyle
1191;doyle
1192;doyle
1193;wilde
1194;doyle
1195;doyle
1196;doyle
1197;twain
1198;austen
1199;austen
1200;shakespeare
1201;doyle
1202;twain
1203;twain
1204;twain
1205;twain
1206;wilde
1207;twain
1208;doyle
1209;austen
1210;twain
1211;austen
1212;twain
1213;doyle
1214;twain
1215;doyle
1216;austen
1217;austen
1218;doyle
1219;wilde
1220;austen
1221;doyle
1222;austen
1223;austen
1224;twain
1225;austen
1226;wilde
1227;twain
1228;austen
1229;twain
1230;wilde
1231;austen
1232;austen
1233;shakespeare
1234;austen
1235;doyle
1236;twain
1237;austen
1238;austen
1239;doyle
1240;shakespeare
1241;austen
1242;twain
1243;austen
1244;austen
1245;austen
1246;doyle
1247;austen
1248;austen
1249;wilde
1250;twain
1251;austen
1252;austen
1253;shakespeare
1254;twain
1255;twain
1256;wilde
1257;wilde
1258;austen
1259;twain
1260;doyle
1261;austen
1262;twain
1263;doyle
1264;austen
1265;austen
1266;austen
1267;austen
1268;shakespeare
1269;wilde
1270;twain
1271;austen
1272;austen
1273;austen
1274;austen
1275;twain
1276;doyle
1277;twain
1278;wilde
1279;twain
1280;austen
1281;wilde
1282;twain
1283;twain
1284;austen
1285;twain
1286;wilde
1287;twain
1288;twain
1289;twain
1290;austen
1291;austen
1292;twain
1293;austen
1294;twain
1295;austen
1296;wilde
1297;wilde
1298;shakespeare
1299;austen
1300;wilde
1301;austen
1302;wilde
1303;wilde
1304;poe
1305;shakespeare
1306;austen
1307;twain
1308;austen
1309;austen
1310;doyle
1311;austen
1312;shakespeare
1313;austen
1314;twain
1315;austen
1316;doyle
1317;austen
1318;doyle
1319;doyle
1320;austen
1321;twain
1322;austen
1323;doyle
1324;twain
1325;twain
1326;twain
1327;twain
1328;doyle
1329;twain
1330;twain
1331;austen
1332;austen
1333;austen
1334;twain
1335;doyle
1336;doyle
1337;twain
1338;austen
1339;twain
1340;twain
1341;twain
1342;twain
1343;austen
1344;austen
1345;doyle
1346;austen
1347;austen
1348;austen
1349;austen
1350;austen
1351;wilde
1352;twain
1353;doyle
1354;austen
1355;austen
1356;austen
1357;austen
1358;twain
1359;doyle
1360;twain
1361;austen
1362;twain
1363;austen
1364;austen
1365;austen
1366;doyle
1367;austen
1368;twain
1369;austen
1370;twain
1371;doyle
1372;doyle
1373;twain
1374;wilde
1375;austen
1376;wilde
1377;doyle
1378;austen
1379;doyle
1380;wilde
1381;austen
1382;wilde
1383;twain
1384;twain
1385;wilde
1386;twain
1387;twain
1388;shakespeare
1389;austen
1390;wilde
1391;wilde
1392;austen
1393;austen
1394;twain
1395;austen
1396;austen
1397;doyle
1398;doyle
1399;wilde
1400;austen
1401;doyle
1402;twain
1403;austen
1404;twain
1405;wilde
1406;doyle
1407;twain
1408;austen
1409;twain
1410;doyle
1411;twain
1412;wilde
1413;twain
1414;austen
1415;austen
1416;doyle
1417;austen
1418;twain
1419;doyle
1420;austen
1421;austen
1422;shakespeare
1423;doyle
1424;twain
1425;austen
1426;austen
1427;austen
1428;austen
1429;shakespeare
1430;austen
1431;austen
1432;twain
1433;austen
1434;doyle
1435;doyle
1436;doyle
1437;doyle
1438;wilde
1439;austen
1440;shakespeare
1441;austen
1442;twain
1443;austen
1444;austen
1445;twain
1446;doyle
1447;austen
1448;austen
1449;twain
1450;twain
1451;doyle
1452;wilde
1453;austen
1454;doyle
1455;twain
1456;austen
1457;wilde
1458;twain
1459;twain
1460;austen
1461;twain
1462;twain
1463;austen
1464;shakespeare
1465;wilde
1466;twain
1467;austen
1468;wilde
1469;wilde
1470;austen
1471;shakespeare
1472;austen
1473;austen
1474;twain
1475;austen
1476;doyle
1477;twain
1478;doyle
1479;twain
1480;twain
1481;wilde
1482;doyle
1483;doyle
1484;twain
1485;austen
1486;austen
1487;doyle
1488;austen
1489;twain
1490;austen
1491;twain
1492;austen
1493;austen
1494;twain
1495;wilde
1496;doyle
1497;austen
1498;austen
1499;austen
1500;twain
1501;austen
1502;austen
1503;twain
1504;shakespeare
1505;doyle
1506;doyle
1507;austen
1508;wilde
1509;austen
1510;doyle
1511;austen
1512;wilde
1513;doyle
1514;twain
1515;austen
1516;doyle
1517;poe
1518;austen
1519;wilde
1520;twain
1521;wilde
1522;austen
1523;doyle
1524;shakespeare
1525;twain
1526;twain
1527;wilde
1528;doyle
1529;wilde
1530;doyle
1531;doyle
1532;wilde
1533;austen
1534;austen
1535;austen
1536;austen
1537;austen
1538;twain
1539;twain
1540;shakespeare
1541;wilde
1542;austen
1543;austen
1544;austen
1545;shakespeare
1546;austen
1547;doyle
1548;wilde
1549;doyle
1550;twain
1551;doyle
1552;doyle
1553;austen
1554;doyle
1555;austen
1556;wilde
1557;austen
1558;doyle
1559;austen
1560;austen
1561;doyle
1562;twain
1563;twain
1564;twain
1565;austen
1566;wilde
1567;doyle
1568;doyle
1569;doyle
1570;shakespeare
1571;twain
1572;austen
1573;shakespeare
1574;doyle
1575;austen
1576;doyle
1577;twain
1578;twain
1579;doyle
1580;twain
1581;austen
1582;doyle
1583;doyle
1584;austen
1585;austen
1586;twain
1587;austen
1588;twain
1589;wilde
1590;twain
1591;shakespeare
1592;twain
1593;doyle
1594;austen
1595;wilde
1596;shakespeare
1597;austen
1598;wilde
1599;wilde
1600;twain
1601;twain
1602;doyle
1603;doyle
1604;austen
1605;doyle
1606;austen
1607;austen
1608;austen
1609;austen
1610;twain
1611;austen
1612;doyle
1613;shakespeare
1614;austen
1615;wilde
1616;austen
1617;twain
1618;austen
1619;austen
1620;shakespeare
1621;austen
1622;austen
1623;austen
1624;austen
1625;wilde
1626;wilde
1627;austen
1628;austen
1629;twain
1630;twain
1631;austen
1632;shakespeare
1633;twain
1634;austen
1635;austen
1636;wilde
1637;twain
1638;austen
1639;austen
1640;twain
1641;doyle
1642;twain
1643;wilde
1644;twain
1645;austen
1646;austen
1647;doyle
1648;austen
1649;doyle
1650;twain
1651;austen
1652;shakespeare
1653;austen
1654;austen
1655;twain
1656;wilde
1657;austen
1658;doyle
1659;doyle
1660;twain
1661;austen
1662;doyle
1663;shakespeare
1664;twain
1665;austen
1666;wilde
1667;doyle
1668;austen
1669;twain
1670;doyle
1671;doyle
1672;austen
1673;doyle
1674;twain
1675;austen
1676;wilde
1677;doyle
1678;twain
1679;austen
1680;twain
1681;twain
1682;twain
1683;twain
1684;doyle
1685;doyle
1686;twain
1687;shakespeare
1688;doyle
1689;austen
1690;austen
1691;austen
1692;twain
1693;doyle
1694;twain
1695;doyle
1696;doyle
1697;wilde
1698;wilde
1699;austen
1700;austen
1701;doyle
1702;austen
1703;wilde
1704;wilde
1705;doyle
1706;austen
1707;twain
1708;doyle
1709;doyle
1710;doyle
1711;austen
1712;twain
1713;austen
1714;twain
1715;doyle
1716;twain
1717;austen
1718;twain
1719;twain
1720;doyle
1721;wilde
1722;austen
1723;doyle
1724;twain
1725;austen
1726;twain
1727;doyle
1728;shakespeare
1729;austen
1730;twain
1731;doyle
1732;twain
1733;twain
1734;austen
1735;austen
1736;wilde
1737;austen
1738;wilde
1739;twain
1740;doyle
1741;doyle
1742;doyle
1743;austen
1744;doyle
1745;austen
1746;twain
1747;doyle
1748;wilde
1749;twain
1750;wilde
1751;twain
1752;doyle
1753;twain
1754;doyle
1755;twain
1756;twain
1757;twain
1758;twain
1759;doyle
1760;doyle
1761;shakespeare
1762;austen
1763;austen
1764;austen
1765;austen
1766;shakespeare
1767;shakespeare
1768;doyle
1769;austen
1770;austen
1771;austen
1772;doyle
1773;twain
1774;austen
1775;shakespeare
1776;austen
1777;wilde
1778;shakespeare
1779;wilde
1780;twain
1781;doyle
1782;twain
1783;wilde
1784;wilde
1785;austen
1786;wilde
1787;wilde
1788;austen
1789;shakespeare
1790;austen
1791;doyle
1792;austen
1793;austen
1794;austen
1795;twain
1796;shakespeare
1797;doyle
1798;doyle
1799;austen
1800;shakespeare
1801;doyle
1802;austen
1803;twain
1804;doyle
1805;twain
1806;austen
1807;doyle
1808;doyle
1809;doyle
1810;austen
1811;doyle
1812;twain
1813;twain
1814;austen
1815;austen
1816;wilde
1817;austen
1818;austen
1819;austen
1820;twain
1821;austen
1822;austen
1823;austen
1824;doyle
1825;austen
1826;twain
1827;austen
1828;austen
1829;austen
1830;austen
1831;austen
1832;shakespeare
1833;doyle
1834;austen
1835;twain
1836;twain
1837;austen
1838;doyle
1839;austen
1840;doyle
1841;doyle
1842;wilde
1843;austen
1844;twain
1845;wilde
1846;austen
1847;doyle
1848;poe
1849;austen
1850;twain
1851;twain
1852;austen
1853;austen
1854;twain
1855;wilde
1856;doyle
1857;austen
1858;austen
1859;austen
1860;shakespeare
1861;austen
1862;austen
1863;doyle
1864;twain
1865;doyle
1866;doyle
1867;wilde
1868;wilde
1869;austen
1870;austen
1871;doyle
1872;doyle
1873;austen
1874;doyle
1875;austen
1876;doyle
1877;austen
1878;austen
1879;wilde
1880;shakespeare
1881;austen
1882;austen
1883;twain
1884;doyle
1885;twain
1886;shakespeare
1887;doyle
1888;shakespeare
1889;twain
1890;wilde
1891;wilde
1892;austen
1893;austen
1894;twain
1895;shakespeare
1896;twain
1897;wilde
1898;austen
1899;twain
1900;austen
1901;twain
1902;doyle
1903;shakespeare
1904;austen
1905;twain
1906;austen
1907;austen
1908;doyle
1909;austen
1910;wilde
1911;austen
1912;shakespeare
1913;austen
1914;shakespeare
1915;wilde
1916;doyle
1917;austen
1918;twain
1919;austen
1920;doyle
1921;austen
1922;austen
1923;austen
1924;austen
1925;twain
1926;austen
1927;twain
1928;doyle
1929;twain
1930;austen
1931;doyle
1932;twain
1933;doyle
1934;twain
1935;doyle
1936;austen
1937;twain
1938;twain
1939;twain
1940;twain
1941;austen
1942;twain
1943;wilde
1944;twain
1945;doyle
1946;twain
1947;austen
1948;twain
1949;doyle
1950;wilde
1951;doyle
1952;twain
1953;austen
1954;austen
1955;wilde
1956;twain
1957;twain
1958;twain
1959;austen
1960;twain
1961;wilde
1962;twain
1963;twain
1964;wilde
1965;twain
1966;twain
1967;twain
1968;twain
1969;austen
1970;austen
1971;austen
1972;twain
1973;austen
1974;doyle
1975;austen
1976;austen
1977;doyle
1978;shakespeare
1979;austen
1980;austen
1981;austen
1982;twain
1983;twain
1984;doyle
1985;wilde
1986;shakespeare
1987;austen
1988;twain
1989;twain
1990;doyle
1991;twain
1992;shakespeare
1993;twain
1994;doyle
1995;shakespeare
1996;austen
1997;twain
1998;twain
1999;austen
2000;doyle
2001;austen
2002;austen
2003;austen
2004;doyle
2005;twain
2006;twain
2007;austen
2008;doyle
2009;austen
2010;twain
2011;twain
2012;twain
2013;austen
2014;twain
2015;austen
2016;austen
2017;doyle
2018;austen
2019;doyle
2020;twain
2021;austen
2022;austen
2023;twain
2024;twain
2025;doyle
2026;wilde
2027;doyle
2028;wilde
2029;doyle
2030;wilde
2031;doyle
2032;twain
2033;doyle
2034;doyle
2035;austen
2036;doyle
2037;shakespeare
2038;shakespeare
2039;twain
2040;shakespeare
2041;austen
2042;doyle
2043;doyle
2044;doyle
2045;shakespeare
2046;austen
2047;austen
2048;poe
2049;doyle
2050;twain
2051;twain
2052;doyle
2053;austen
2054;austen
2055;twain
2056;twain
2057;shakespeare
2058;austen
2059;austen
2060;twain
2061;austen
2062;twain
2063;twain
2064;doyle
2065;twain
2066;austen
2067;twain
2068;austen
2069;austen
2070;twain
2071;doyle
2072;doyle
2073;doyle
2074;austen
2075;twain
2076;twain
2077;austen
2078;doyle
2079;doyle
2080;austen
2081;twain
2082;shakespeare
2083;twain
2084;shakespeare
2085;austen
2086;twain
2087;doyle
2088;doyle
2089;austen
2090;austen
2091;austen
2092;twain
2093;austen
2094;wilde
2095;doyle
2096;shakespeare
2097;doyle
2098;twain
2099;doyle
2100;shakespeare
2101;shakespeare
2102;doyle
2103;austen
2104;doyle
2105;doyle
2106;doyle
2107;doyle
2108;austen
2109;doyle
2110;doyle
2111;austen
2112;austen
2113;twain
2114;wilde
2115;twain
2116;doyle
2117;austen
2118;shakespeare
2119;wilde
2120;doyle
2121;austen
2122;shakespeare
2123;austen
2124;twain
2125;doyle
2126;wilde
2127;wilde
2128;wilde
2129;doyle
2130;twain
2131;doyle
2132;austen
2133;shakespeare
2134;twain
2135;doyle
2136;austen
2137;twain
2138;austen
2139;twain
2140;doyle
2141;doyle
2142;austen
2143;doyle
2144;shakespeare
2145;austen
2146;austen
2147;austen
2148;wilde
2149;doyle
2150;twain
2151;twain
2152;doyle
2153;shakespeare
2154;doyle
2155;austen
2156;austen
2157;doyle
2158;doyle
2159;shakespeare
2160;austen
2161;twain
2162;austen
2163;shakespeare
2164;twain
2165;austen
2166;twain
2167;wilde
2168;austen
2169;twain
2170;twain
2171;austen
2172;doyle
2173;poe
2174;shakespeare
2175;poe
2176;austen
2177;wilde
2178;twain
2179;austen
2180;austen
2181;doyle
2182;doyle
2183;doyle
2184;austen
2185;doyle
2186;twain
2187;doyle
2188;austen
2189;austen
2190;doyle
2191;austen
2192;twain
2193;austen
2194;doyle
2195;austen
2196;twain
2197;doyle
2198;doyle
2199;austen
2200;doyle
2201;austen
2202;twain
2203;austen
2204;twain
2205;shakespeare
2206;twain
2207;austen
2208;doyle
2209;austen
2210;wilde
2211;austen
2212;twain
2213;doyle
2214;austen
2215;twain
2216;twain
2217;shakespeare
2218;twain
2219;twain
2220;wilde
2221;austen
2222;wilde
2223;twain
2224;twain
2225;doyle
2226;doyle
2227;doyle
2228;austen
2229;doyle
2230;twain
2231;austen
2232;twain
2233;doyle
2234;shakespeare
2235;austen
2236;shakespeare
2237;twain
2238;twain
2239;twain
2240;wilde
2241;austen
2242;wilde
2243;austen
2244;austen
2245;twain
2246;twain
2247;austen
2248;austen
2249;shakespeare
2250;austen
2251;austen
2252;twain
2253;wilde
2254;austen
2255;twain
2256;doyle
2257;austen
2258;austen
2259;twain
2260;austen
2261;austen
2262;austen
2263;twain
2264;wilde
2265;austen
2266;austen
2267;twain
2268;austen
2269;twain
2270;shakespeare
2271;austen
2272;austen
2273;twain
2274;twain
2275;austen
2276;twain
2277;austen
2278;doyle
2279;shakespeare
2280;twain
2281;doyle
2282;wilde
2283;austen
2284;austen
2285;twain
2286;austen
2287;twain
2288;wilde
2289;austen
2290;twain
2291;twain
2292;doyle
2293;austen
2294;shakespeare
2295;twain
2296;austen
2297;wilde
2298;austen
2299;austen
2300;wilde
2301;twain
